name,smiles,oxygen,hydrogen,ocratio,hcratio
MACRO2,OCC(C)(O[O])C=O,3.0,6.0,0.3333333333333333,0.6666666666666666
C2H5CHOO,[O-][O+]=CCC,1.0,6.0,0.14285714285714285,0.8571428571428571
BOX2COMOH,CCCCOC(=O)CO,4.0,11.0,0.26666666666666666,0.7333333333333333
NPETOL1O2,CCc1ccc(C)c(N(=O)=O)c1O[O],1.0,10.0,0.09090909090909091,0.9090909090909091
MXYOBPEROH,O=C1C=CC2(C)OOC1(C)C2O,4.0,9.0,0.3076923076923077,0.6923076923076923
IPNCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2O)O,6.0,9.0,0.4,0.6
DECNO3,CCCCCCCC(CC)ON(=O)=O,1.0,21.0,0.045454545454545456,0.9545454545454546
M23C4OH,OCC(C)C(C)C,1.0,13.0,0.07142857142857142,0.9285714285714286
C4ECO2O,CCC([O])(C=O)C(=O)C,3.0,9.0,0.25,0.75
C128O2,OCCC(=C)C(=O)CC(C)(C)C(O[O])CC=O,4.0,18.0,0.18181818181818182,0.8181818181818182
C822OOH,OOCCC(CC=O)C(=C)C,2.0,13.0,0.13333333333333333,0.8666666666666667
BCLKBO2,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)CO[O],4.0,21.0,0.16,0.84
IPEBO,CC([O])C(C)C,1.0,11.0,0.08333333333333333,0.9166666666666666
TOL1OHNO2,O=N(=O)c1cccc(C)c1O,1.0,6.0,0.14285714285714285,0.8571428571428571
EOX2ETB2OH,OCCOC(C)O,4.0,8.0,0.3333333333333333,0.6666666666666666
HO2C6O,CC(O)CCC(C)[O],2.0,12.0,0.14285714285714285,0.8571428571428571
CH3OCH2OOH,COCOO,3.0,5.0,0.375,0.625
C731CO3H,O=CCC(CCC(=O)OO)C(=O)C,4.0,11.0,0.26666666666666666,0.7333333333333333
MPRANO3OOH,OOC(C)(C)CON(=O)=O,2.0,8.0,0.2,0.8
C59O,OCC(=O)C(C)([O])CO,4.0,7.0,0.36363636363636365,0.6363636363636364
NBZQO,O=N(=O)OC1C(=O)C=CC(=O)C1[O],4.0,4.0,0.5,0.5
C65O2,[O]OC(C)(C=O)CC(=O)C,3.0,9.0,0.25,0.75
CO2H3MCO3H,CC(O)(C(=O)OO)C(=O)C,4.0,6.0,0.4,0.6
MECOACETO,CC(=O)OC(=O)C[O],5.0,5.0,0.5,0.5
HOIBUTCHO,CC(CC=O)CO,2.0,9.0,0.18181818181818182,0.8181818181818182
PEBO2,CC(CCC)O[O],1.0,11.0,0.08333333333333333,0.9166666666666666
PEBOH,CCCC(C)O,1.0,11.0,0.08333333333333333,0.9166666666666666
NTM123OLO,O=N(=O)OC1C2OOC1(C)C(=C(C)C2([O])O)C,5.0,11.0,0.3125,0.6875
C65OH,O=CC(C)(O)CC(=O)C,3.0,9.0,0.25,0.75
C14O3IPCHO,O=CC(=O)OC(C=O)C(C)C,5.0,10.0,0.3333333333333333,0.6666666666666666
DNEBNZLOOH,CCC12OOC(C=C(N(=O)=O)C2(O)OO)(N(=O)=O)C1O,5.0,7.0,0.4166666666666667,0.5833333333333334
CCL3PAN,O=N(=O)OOC(=O)C(Cl)(Cl)Cl,2.0,0.0,1.0,0.0
C61NO3,CC(=O)CC(ON(=O)=O)C(C)O,3.0,10.0,0.23076923076923078,0.7692307692307693
HOCO3C54O2,OCCC(=O)C(C)O[O],3.0,8.0,0.2727272727272727,0.7272727272727273
NBUTDAO,C=CC([O])CON(=O)=O,2.0,6.0,0.25,0.75
MXNNCATCO2,[O]OC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2ON(=O)=O)O,6.0,7.0,0.46153846153846156,0.5384615384615384
CLCOCLOOH,OOC(Cl)C(=O)Cl,2.0,1.0,0.6666666666666666,0.3333333333333333
C1311O,O=CCCC(=C)C1([O])CC(C)(C)C1CCO,3.0,20.0,0.13043478260869565,0.8695652173913043
C1012CO,O=CCC(C)(C)C(=O)CCC(=O)C,3.0,16.0,0.15789473684210525,0.8421052631578947
C6COCHOCO3,O=CCCC(=O)CC(=O)O[O],4.0,7.0,0.36363636363636365,0.6363636363636364
NC91PAN,O=N(=O)OOC(=O)C1(CCC2CC1C2(C)C)ON(=O)=O,3.0,14.0,0.17647058823529413,0.8235294117647058
C3EDIALO,CCC([O])(C=O)C=O,3.0,7.0,0.3,0.7
PTLQO,O=C1C=C(C)C(=O)C(O)C1[O],4.0,6.0,0.4,0.6
C89CO3H,O=CCC1CC(C(=O)OO)C1(C)C,3.0,13.0,0.1875,0.8125
CCL2CL2OOH,OOC(Cl)(Cl)C(Cl)Cl,1.0,1.0,0.5,0.5
HMVKAO,CC(=O)C(O)C[O],3.0,6.0,0.3333333333333333,0.6666666666666666
IPBZBIPRO2,[O]OC1C=CC2(OOC1C2O)C(C)C,4.0,12.0,0.25,0.75
C927OOH,OCCC(=C)C(=O)CC(C)(C)OO,3.0,14.0,0.17647058823529413,0.8235294117647058
CL12PAN,ClCC(Cl)C(=O)OON(=O)=O,2.0,3.0,0.4,0.6
OET1O2,CCc1c(O[O])cccc1C,1.0,11.0,0.08333333333333333,0.9166666666666666
HO24C4CO3H,OOC(=O)C(O)CC(C)O,4.0,7.0,0.36363636363636365,0.6363636363636364
C510O2,O=CC(O)C(C)(O[O])CON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
INB1NBCHO,OCC(ON(=O)=O)C(C)(C=O)ON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
C715O2,[O]OC(C)(C(=O)C)C(=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C67OH,O=CCC(O)C(C)(C)O,3.0,10.0,0.23076923076923078,0.7692307692307693
C7ADICARB,O=CC(=C(C)C(=O)C)C,2.0,10.0,0.16666666666666666,0.8333333333333334
C1211CO2H,OC(=O)CCC(=O)C1CC(C)(C)C1CCC(=O)O,5.0,18.0,0.21739130434782608,0.782608695652174
MTBEBNO3,COC(C)(C)CON(=O)=O,3.0,11.0,0.21428571428571427,0.7857142857142857
PXCATECOOA,[O-][O+]=C(O)C(=C/C=C(\C)/C(=O)O)C,4.0,8.0,0.3333333333333333,0.6666666666666666
C1014O2,O=CCC(C)(C)C(O[O])CCC(=O)OC,5.0,17.0,0.22727272727272727,0.7727272727272727
HC3CO3,OCC=CC(=O)O[O],3.0,4.0,0.42857142857142855,0.5714285714285714
C2CL2OHO2,[O]OC(Cl)C(O)Cl,2.0,2.0,0.5,0.5
HO124C5,OCC(O)CC(C)O,3.0,9.0,0.25,0.75
C4OCCOHCOH,CC(O)C(O)C=O,3.0,6.0,0.3333333333333333,0.6666666666666666
C135O,OCC([O])C(=O)C(=O)C(=O)C(C)(C)C(=O)CCC(=O)C,7.0,16.0,0.30434782608695654,0.6956521739130435
C1011CO,CC(=O)CCC1C(=O)CC1(C)C,2.0,16.0,0.1111111111111111,0.8888888888888888
MO2EOLA2OH,COC(O)CO,4.0,6.0,0.4,0.6
C96OH,OCC1CC(C(=O)C)C1(C)C,2.0,15.0,0.11764705882352941,0.8823529411764706
C5NO3CO4O2,[O]OC(C)C(=O)C(C)ON(=O)=O,3.0,8.0,0.2727272727272727,0.7272727272727273
C96O2,[O]OCC1CC(C(=O)C)C1(C)C,2.0,15.0,0.11764705882352941,0.8823529411764706
C5NO3CO4OH,CC(O)CC(=O)CON(=O)=O,3.0,8.0,0.2727272727272727,0.7272727272727273
CO2M3C4CO3,CC(CC(=O)O[O])C(=O)C,3.0,9.0,0.25,0.75
PECOOH,CCC(CC)OO,1.0,11.0,0.08333333333333333,0.9166666666666666
C4NO3OCO,O=CC([O])C(C)ON(=O)=O,3.0,6.0,0.3333333333333333,0.6666666666666666
C51CO3H,CC(CC(=O)OO)C(=O)C,3.0,9.0,0.25,0.75
C4OCCOHCO2,[O]OC(C)C(O)C=O,3.0,6.0,0.3333333333333333,0.6666666666666666
DEC3ONE,CCCCCCCC(=O)CC,1.0,20.0,0.047619047619047616,0.9523809523809523
C113O,CCCCCC(O)C([O])CC(=O)CC,3.0,20.0,0.13043478260869565,0.8695652173913043
NPXYFUO2,[O]OC1(C)C(=O)OCC1ON(=O)=O,5.0,6.0,0.45454545454545453,0.5454545454545454
CH3CHCLO,CC([O])Cl,1.0,4.0,0.2,0.8
LIMALBCO,O=CCC(CCC(=O)C=O)C(=C)C,3.0,14.0,0.17647058823529413,0.8235294117647058
TM124OLO2,[O]OC1(O)C(=C(C)C2OOC1(C)C2O)C,5.0,11.0,0.3125,0.6875
C918PAN,O=N(=O)OOC(=O)C1(O)CCC2CC1C2(C)C,3.0,14.0,0.17647058823529413,0.8235294117647058
HO3C126O2,CCCCCCC(O[O])CCC(O)CC,2.0,24.0,0.07692307692307693,0.9230769230769231
PTLQOH,O=C1C=C(C)C(=O)C(O)C1O,4.0,6.0,0.4,0.6
C4CHOBO2,CCC(CC=O)O[O],2.0,9.0,0.18181818181818182,0.8181818181818182
C821OOH,OOC(CC(=O)C)C(=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C622OOH,OOCC(CO)C(=C)C,2.0,10.0,0.16666666666666666,0.8333333333333334
C4CO2O,O=CC([O])C(=O)C,3.0,5.0,0.375,0.625
C1210PAN,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)OO[N+](=O)[O-],4.0,19.0,0.17391304347826086,0.8260869565217391
M22C3CHO,O=CCC(C)(C)C,1.0,12.0,0.07692307692307693,0.9230769230769231
HO2C5O2,[O]OCCCC(C)O,2.0,10.0,0.16666666666666666,0.8333333333333334
HC4PAN,[O-][N+](=O)OOC(=O)C(C(=C)C)O,3.0,6.0,0.3333333333333333,0.6666666666666666
C6NO3CO4OH,CCC(O)CC(=O)CON(=O)=O,3.0,10.0,0.23076923076923078,0.7692307692307693
HO2C5OH,OCCCC(C)O,2.0,10.0,0.16666666666666666,0.8333333333333334
ECATEC1O,CCc1cccc(O)c1[O],2.0,8.0,0.2,0.8
CHEXNO3,O=N(=O)OC1CCCCC1,1.0,11.0,0.08333333333333333,0.9166666666666666
CO25C6O,CC(=O)CC([O])C(=O)C,3.0,9.0,0.25,0.75
C923OOH,OOCC(CCC(=O)C)C(=C)C,2.0,15.0,0.11764705882352941,0.8823529411764706
HEX2ONBOOH,CC(CCC(=O)C)OO,2.0,11.0,0.15384615384615385,0.8461538461538461
PEBOOH,CC(CCC)OO,1.0,11.0,0.08333333333333333,0.9166666666666666
PTLQO2,[O]OC1C(=O)C=C(C)C(=O)C1O,4.0,6.0,0.4,0.6
HO2CO4C5,CC(O)CC(=O)C,2.0,9.0,0.18181818181818182,0.8181818181818182
TM124OLOH,CC1=C(C)C(O)(O)C2(C)OOC1C2O,5.0,11.0,0.3125,0.6875
C137NO3,OC(=O)CCC1C(CC1(C)C)C(=C)CCO[N+](=O)[O-],3.0,20.0,0.13043478260869565,0.8695652173913043
CLETO3,[O]OC(=O)CCl,2.0,2.0,0.5,0.5
HO1C6NO3,OCCCC(CC)ON(=O)=O,2.0,12.0,0.14285714285714285,0.8571428571428571
C1011CO2H,CC(=O)CCC1C(CC1(C)C)C(=O)O,3.0,17.0,0.15,0.85
C924OH,OCC(CC(O)C(=O)C)C(=C)C,3.0,14.0,0.17647058823529413,0.8235294117647058
C830PAN,O=CCC1C(CC1(C)C)C(=O)OO[N+](=O)[O-],3.0,13.0,0.1875,0.8125
C920PAN,OCC(=O)C1CC(CC(=O)OON(=O)=O)C1(C)C,4.0,14.0,0.2222222222222222,0.7777777777777778
NMBOBO,[O]CC(ON(=O)=O)C(C)(C)O,3.0,9.0,0.25,0.75
PR2OHMOOOH,COC(OO)C(C)O,4.0,8.0,0.3333333333333333,0.6666666666666666
C53OH2OOH,CCC(O)C(C)OO,2.0,10.0,0.16666666666666666,0.8333333333333334
PROH2MOX,COC(O)C(C)O,4.0,8.0,0.3333333333333333,0.6666666666666666
C622O,[O]CC(CO)C(=C)C,2.0,10.0,0.16666666666666666,0.8333333333333334
APINAO,OC1CC2CC(C1(C)[O])C2(C)C,2.0,16.0,0.1111111111111111,0.8888888888888888
C924O2,OCC(CC(O[O])C(=O)C)C(=C)C,3.0,14.0,0.17647058823529413,0.8235294117647058
DMPHO2,[O]Oc1cc(C)cc(C)c1,1.0,9.0,0.1,0.9
C126OH,OCCC(=C)C1CC(C)(C)C1CC=O,2.0,19.0,0.09523809523809523,0.9047619047619048
IPRHOCO3H,OOC(=O)C(C)(C)O,3.0,6.0,0.3333333333333333,0.6666666666666666
ETHFORMNO3,O=COC(C)ON(=O)=O,4.0,5.0,0.4444444444444444,0.5555555555555556
DIEKBOOH,CCC(=O)CCOO,2.0,9.0,0.18181818181818182,0.8181818181818182
C619O2,[O]OC1CC(=O)CCC1=O,3.0,7.0,0.3,0.7
CL12PRCOH,OC(Cl)C(C)Cl,1.0,5.0,0.16666666666666666,0.8333333333333334
PBZMUCO,CCCC(=O)C([O])C(O)C1OC1C=O,6.0,12.0,0.3333333333333333,0.6666666666666666
NOPINBO,O=C1CCC2C([O])C1C2(C)C,2.0,13.0,0.13333333333333333,0.8666666666666667
TM124BPAN,O=N(=O)OOC(=O)c1ccc(C)c(C)c1,2.0,9.0,0.18181818181818182,0.8181818181818182
C817NO3,CC(=O)CCC(CO[N+](=O)[O-])C(=O)C,3.0,13.0,0.1875,0.8125
SBUACCOH,CC(=O)OC(C)(O)C(=O)C,5.0,9.0,0.35714285714285715,0.6428571428571429
NONNO3,CCCCCCC(CC)ON(=O)=O,1.0,19.0,0.05,0.95
C5DBECO3H,OOC(=O)C=C(CC)C(=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C64NO335CO,CCC(=O)C(ON(=O)=O)C(=O)C,3.0,9.0,0.25,0.75
PTLQOOH,OOC1C(=O)C=C(C)C(=O)C1O,4.0,6.0,0.4,0.6
EMALANHYO2,CCC1(O[O])C(O)C(=O)OC1=O,6.0,6.0,0.5,0.5
HO3C116O,CCCCCC([O])CCC(O)CC,2.0,22.0,0.08333333333333333,0.9166666666666666
CL12PRCO2,CC(Cl)C(Cl)O[O],1.0,5.0,0.16666666666666666,0.8333333333333334
C6CO2OHCO3,CC(=CC(=O)O[O])C(=O)C(O)C=O,5.0,6.0,0.45454545454545453,0.5454545454545454
C6M5CO2O,O=CC(C)([O])C=CC(=O)C,3.0,9.0,0.25,0.75
TM123BCO2H,OC(=O)c1cccc(C)c1C,2.0,9.0,0.18181818181818182,0.8181818181818182
HOACETEOOH,OOC(C)OC(=O)CO,5.0,6.0,0.45454545454545453,0.5454545454545454
C7ODLBCO3H,CCC(=O)C=C(CC)C(=O)OO,3.0,11.0,0.21428571428571427,0.7857142857142857
C83OOH,CCC(=O)C(=O)C(OO)C(=O)CC,4.0,11.0,0.26666666666666666,0.7333333333333333
C4MOHOPAN,O=N(=O)OOC(=O)C(O)C(=O)C(C)C,4.0,8.0,0.3333333333333333,0.6666666666666666
M2PE,CCCC(C)C,0.0,14.0,0.0,1.0
C51NO3,OCC(CC(=O)C)ON(=O)=O,3.0,8.0,0.2727272727272727,0.7272727272727273
C628OOH,O=CCC(CO)(OO)C(=O)C,4.0,8.0,0.3333333333333333,0.6666666666666666
C628OOA,O=CCC(CO)C(=[O+][O-])C,3.0,9.0,0.25,0.75
EBENZOLO,CCC12OOC(C2O)C([O])(O)C=C1,5.0,9.0,0.35714285714285715,0.6428571428571429
CH3COCO2H,OC(=O)C(=O)C,3.0,3.0,0.5,0.5
C142OOH,OCCC(=C)C1(OO)CC(C)(C)C1CCC(=O)C,3.0,22.0,0.12,0.88
ENCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(CC)C2O)O,6.0,7.0,0.46153846153846156,0.5384615384615384
C6CYTONOOH,OOC1C(=O)CC(=O)CC1=O,4.0,5.0,0.4444444444444444,0.5555555555555556
C6125CO,O=CC(=O)C=CC(=O)C,3.0,6.0,0.3333333333333333,0.6666666666666666
BZFUOH,OC1C(O)COC1=O,5.0,4.0,0.5555555555555556,0.4444444444444444
C513O,[O]C(C=O)C(=O)CCO,4.0,6.0,0.4,0.6
NC3CHO,O=CC=CCON(=O)=O,2.0,5.0,0.2857142857142857,0.7142857142857143
PXYBIPENO3,O=N(=O)OC1(C)C=CC2(C)OOC1C2O,4.0,10.0,0.2857142857142857,0.7142857142857143
BZFUO2,[O]OC1C(O)COC1=O,5.0,4.0,0.5555555555555556,0.4444444444444444
CH3CO3,CC(=O)O[O],2.0,3.0,0.4,0.6
DIEKBO2,CCC(=O)CCO[O],2.0,9.0,0.18181818181818182,0.8181818181818182
PMALANHYO2,CCCC1(O[O])C(=O)OC(=O)C1O,6.0,8.0,0.42857142857142855,0.5714285714285714
C813NO3,OCC(CC(=O)C(=O)O)C(C)(C)ON(=O)=O,5.0,11.0,0.3125,0.6875
CO356C9,CCCC(=O)C(=O)CC(=O)CC,3.0,14.0,0.17647058823529413,0.8235294117647058
ACETC2CO3H,OOC(=O)CCOC(=O)C,5.0,7.0,0.4166666666666667,0.5833333333333334
HO3CO6C7,CCC(O)CCC(=O)C,2.0,13.0,0.13333333333333333,0.8666666666666667
C1014OOH,O=CCC(C)(C)C(OO)CCC(=O)OC,5.0,17.0,0.22727272727272727,0.7727272727272727
TM124BNO3,O=N(=O)OCc1ccc(C)c(C)c1,1.0,11.0,0.08333333333333333,0.9166666666666666
CHEX,C1CCCCC1,0.0,12.0,0.0,1.0
HO3CO6C8,CCC(O)CCC(=O)CC,2.0,15.0,0.11764705882352941,0.8823529411764706
HOC2H4CO2H,OCCC(=O)O,3.0,4.0,0.42857142857142855,0.5714285714285714
C116O2,[O]OCCC(=O)C1CC(C)(C)C1CC=O,3.0,17.0,0.15,0.85
PE2ENEAO,CCC([O])C(C)O,2.0,10.0,0.16666666666666666,0.8333333333333334
BUTDCO2,OC(CO[O])C=C,2.0,6.0,0.25,0.75
C1013CO3H,COC(=O)CCC1C(CC1(C)C)C(=O)OO,5.0,17.0,0.22727272727272727,0.7727272727272727
C2CL2OHOOH,OOC(Cl)C(O)Cl,2.0,2.0,0.5,0.5
BZFUONOOA,[O-][O+]=CC(=O)OCC=O,5.0,4.0,0.5555555555555556,0.4444444444444444
C729OOH,OOCC(CC=O)C(=C)C,2.0,11.0,0.15384615384615385,0.8461538461538461
CCLNO3COOH,OOCC(Cl)ON(=O)=O,2.0,3.0,0.4,0.6
PXYOLOOH,OOC1(O)C=C(C)C2OOC1(C)C2O,5.0,9.0,0.35714285714285715,0.6428571428571429
PR2OHMOXO2,COC(O[O])C(C)O,4.0,8.0,0.3333333333333333,0.6666666666666666
PXYL1OOH,OOc1ccc(C)cc1,1.0,7.0,0.125,0.875
HC4CCHO,CC(=CCO)C=O,2.0,7.0,0.2222222222222222,0.7777777777777778
MMFNO3,O=COC(OC)ON(=O)=O,6.0,5.0,0.5454545454545454,0.45454545454545453
C718OOH,OOCCC(=O)C(C)(C)C=O,3.0,11.0,0.21428571428571427,0.7857142857142857
CHOOCH2O,[O]COC=O,4.0,3.0,0.5714285714285714,0.42857142857142855
C75O2,[O]OC(CC(=O)C)C(C)C,2.0,13.0,0.13333333333333333,0.8666666666666667
OTCTEC1OOH,CCc1c(C)ccc(O)c1OO,2.0,10.0,0.16666666666666666,0.8333333333333334
C1010O,O=CCCC(=C)C(=O)CC(C)(C)[O],3.0,15.0,0.16666666666666666,0.8333333333333334
C5H11CO3H,CCCCCC(=O)OO,2.0,11.0,0.15384615384615385,0.8461538461538461
MXY1O,Cc1ccc([O])c(C)c1,1.0,9.0,0.1,0.9
C116OH,OCCC(=O)C1CC(C)(C)C1CC=O,3.0,17.0,0.15,0.85
C54CO3,CC(CCC)C(=O)O[O],2.0,11.0,0.15384615384615385,0.8461538461538461
HC4CHO,CC(=C)C(C=O)O,2.0,7.0,0.2222222222222222,0.7777777777777778
C617CO3H,OOC(=O)CC(=O)C(C)(C)C=O,4.0,9.0,0.3076923076923077,0.6923076923076923
NIPBNZ1OOH,OOc1c(cccc1N(=O)=O)C(C)C,1.0,10.0,0.09090909090909091,0.9090909090909091
C122OOH,CCCCCCCC(O)CC(=O)C(C)OO,3.0,22.0,0.12,0.88
TMB1FUO,O=C1OC(C)C(C)([O])C1O,5.0,8.0,0.38461538461538464,0.6153846153846154
HC4CCO3,OCC=C(C)C(=O)O[O],3.0,6.0,0.3333333333333333,0.6666666666666666
HOACETETO,OCC(=O)OC(C)[O],5.0,6.0,0.45454545454545453,0.5454545454545454
C6COCHOPAN,O=CCCC(=O)CC(=O)OON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
PHCOETO,O=C(C(C)[O])c1ccccc1,2.0,9.0,0.18181818181818182,0.8181818181818182
C630O,OCCC(=C)C(=O)C[O],3.0,8.0,0.2727272727272727,0.7272727272727273
BOXPROANO3,CCCC(OCC(=O)C)ON(=O)=O,4.0,13.0,0.23529411764705882,0.7647058823529411
COHM2CO2H,O=CC(C)(O)C(=O)O,4.0,4.0,0.5,0.5
C816CO3,[O]OC(=O)C(CCC(=O)C)C(=C)C,3.0,13.0,0.1875,0.8125
M2PEAO2,CCCC(C)CO[O],1.0,13.0,0.07142857142857142,0.9285714285714286
C6CO3MOH,O=CC(C)(O)C(=O)C(=O)C,4.0,7.0,0.36363636363636365,0.6363636363636364
M2PEAOH,CCCC(C)CO,1.0,13.0,0.07142857142857142,0.9285714285714286
BUTDAOOH,OOCC=CCO,2.0,6.0,0.25,0.75
IPBNZOHNO2,CC(C)c1cccc(N(=O)=O)c1O,1.0,10.0,0.09090909090909091,0.9090909090909091
C4CHOBO,CCC([O])CC=O,2.0,9.0,0.18181818181818182,0.8181818181818182
C41CO2H,CC(C(=O)C)C(=O)O,3.0,7.0,0.3,0.7
DMMAOOH,COCOCOO,5.0,7.0,0.4166666666666667,0.5833333333333334
TMB2FUONE,CC1OC(=O)C(=C1C)C,3.0,10.0,0.23076923076923078,0.7692307692307693
BCKBCO,O=C1CCC(=O)C(C)(O)CCC2C1CC2(C)C,3.0,21.0,0.125,0.875
C7EDCCO,CCC(=O)C(O)C(=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C123OOH,CCCCCCC(O)C(OO)CC(=O)CC,3.0,22.0,0.12,0.88
EPXKTMCO3,CC1(OC1C(=O)O[O])C(=O)C,5.0,7.0,0.4166666666666667,0.5833333333333334
ME2BUT2ENE,CC=C(C)C,0.0,10.0,0.0,1.0
C132O2,OCCC(=O)C1(O[O])CC(C)(C)C1CCC(=O)C,4.0,20.0,0.16666666666666666,0.8333333333333334
C3DBPAN,CC=CC(=O)OON(=O)=O,2.0,5.0,0.2857142857142857,0.7142857142857143
MIBK3COO,CC(=O)C(=O)C(C)(C)[O],3.0,9.0,0.25,0.75
HO2C4O,[O]CCC(C)O,2.0,8.0,0.2,0.8
MIBK3CO,CC(C)C(=O)C(=O)C,2.0,10.0,0.16666666666666666,0.8333333333333334
BUTALO2H,CC(CC=O)OO,2.0,7.0,0.2222222222222222,0.7777777777777778
C3DIOLO2,[O]OCC(O)CO,3.0,5.0,0.375,0.625
DMEBIPRO2,[O]OC1C(=CC2(CC)OOC1(C)C2O)C,4.0,14.0,0.2222222222222222,0.7777777777777778
TMBO,[O]Cc1cc(C)cc(C)c1,1.0,11.0,0.08333333333333333,0.9166666666666666
C137CO3,[O]OC(=O)CCC(=C)C1CC(C)(C)C1CCC(=O)O,4.0,20.0,0.16666666666666666,0.8333333333333334
M33C3CO3H,OOC(=O)C(C)(C)CC,2.0,11.0,0.15384615384615385,0.8461538461538461
CO,,0.0,0.0,,
CL,,0.0,0.0,,
M2PEAOOH,CCCC(C)COO,1.0,13.0,0.07142857142857142,0.9285714285714286
C512PAN,O=CCC(=O)CCC(=O)OON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
C1313O,O=CCCC([O])(CO)C1CC(C)(C)C1CC=O,4.0,20.0,0.16666666666666666,0.8333333333333334
C132OH,OCCC(=O)C1(O)CC(C)(C)C1CCC(=O)C,4.0,20.0,0.16666666666666666,0.8333333333333334
NPROPOL,CCCO,1.0,7.0,0.125,0.875
M2C43CO3H,OOC(=O)C(C)C(C)C,2.0,11.0,0.15384615384615385,0.8461538461538461
C517CHO,O=CCC(CO)C(=O)C,3.0,9.0,0.25,0.75
HO6C7O2,CCCCCC(O)CO[O],2.0,14.0,0.125,0.875
NPXYQO,O=N(=O)OC1C(=O)C(=CC(=O)C1(C)[O])C,4.0,8.0,0.3333333333333333,0.6666666666666666
C65NO3CO2H,CCCCC(ON(=O)=O)C(=O)O,3.0,10.0,0.23076923076923078,0.7692307692307693
MCOCOMOX,COC(=O)C(=O)C,4.0,6.0,0.4,0.6
TLEMUCPAN,O=N(=O)OOC(=O)C1OC1C=CC(=O)C,5.0,7.0,0.4166666666666667,0.5833333333333334
C109CO,O=CCC1CC(C(=O)C=O)C1(C)C,3.0,14.0,0.17647058823529413,0.8235294117647058
C6CONO3OOH,OOC(C)CC(=O)C(C)ON(=O)=O,3.0,10.0,0.23076923076923078,0.7692307692307693
METLMUCO,CC1(OC1C(O)C([O])C(=O)CC)C=O,6.0,12.0,0.3333333333333333,0.6666666666666666
CATEC1O2,[O]Oc1ccccc1O,2.0,4.0,0.3333333333333333,0.6666666666666666
ACCOCOC2H5,CCC(=O)C(=O)OC(=O)C,5.0,8.0,0.38461538461538464,0.6153846153846154
C2H5NO3,CCON(=O)=O,1.0,5.0,0.16666666666666666,0.8333333333333334
C729CHO,O=CCC(CC=O)C(=C)C,2.0,12.0,0.14285714285714285,0.8571428571428571
C721O,OC(=O)C1CC([O])C1(C)C,3.0,10.0,0.23076923076923078,0.7692307692307693
HO2MC5O,[O]CC(C)CC(C)O,2.0,12.0,0.14285714285714285,0.8571428571428571
IPRGLYOX,O=CC(=O)C(C)C,2.0,8.0,0.2,0.8
CO24C6,CCC(=O)CC(=O)C,2.0,10.0,0.16666666666666666,0.8333333333333334
CO24C5,CC(=O)CC(=O)C,2.0,8.0,0.2,0.8
NOPINBNO3,O=N(=O)OC1C2CCC(=O)C1C2(C)C,2.0,13.0,0.13333333333333333,0.8666666666666667
HO3C5O2,CCC(O)CCO[O],2.0,10.0,0.16666666666666666,0.8333333333333334
NOXYOL1O,O=N(=O)c1ccc(C)c(C)c1[O],1.0,8.0,0.1111111111111111,0.8888888888888888
C7DDCPAN,CCC(=O)C=C(C)C(=O)OON(=O)=O,3.0,9.0,0.25,0.75
IBUDIALPAN,O=CC(C)C(=O)OON(=O)=O,3.0,5.0,0.375,0.625
M2HEXBO2,CCCCC(C)(C)O[O],1.0,15.0,0.0625,0.9375
H2M2C4CO3H,OOC(=O)CCC(C)(C)O,3.0,10.0,0.23076923076923078,0.7692307692307693
NBUTOLAO2,CCC(CO)O[O],2.0,8.0,0.2,0.8
C4NO32M2O2,CCC(C)(O[O])CON(=O)=O,2.0,10.0,0.16666666666666666,0.8333333333333334
C916O,O=CCCC(=O)C(C=O)C(C)(C)[O],4.0,13.0,0.23529411764705882,0.7647058823529411
INAHPCHO,OOC(C)(C=O)C(O)CON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
C137O,[O]CCC(=C)C1CC(C)(C)C1CCC(=O)O,3.0,20.0,0.13043478260869565,0.8695652173913043
C829O,OCCC(=O)C(=O)CC(C)(C)[O],4.0,12.0,0.25,0.75
NBUTOLAOH,CCC(O)CO,2.0,8.0,0.2,0.8
DDECOOH,CCCCCCCCCC(CC)OO,1.0,25.0,0.038461538461538464,0.9615384615384616
M2HEXBOH,CCCCC(C)(C)O,1.0,15.0,0.0625,0.9375
MACROOH,OCC(C)(OO)C=O,3.0,6.0,0.3333333333333333,0.6666666666666666
C716O,O=CCC(=O)CC([O])C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
