,name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydro peroxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,nogroups,smiles
2847,CH3SO2OOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOS(=O)(=O)C
2848,EPXMALKT,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,O=CC1(C)OC1C(=O)C
2849,C620O,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,O=CCC(=O)C([O])CC=O
2850,MNO3COC4O2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,CCC(O[O])CC(=O)CON(=O)=O
2851,IPEAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CC(CO[O])CC
2852,PBENZOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,CCCC12OOC(C2O)C(O)(O[O])C=C1
2853,APINENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC2CC1C2(C)C
2854,CHEXO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OC1CCCCC1
2855,C45O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC(=C)C[O]
2856,C6PAN18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,O=N(=O)OOC(=O)C(C)C(C)C
2857,C6PAN19,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(C)C(C)C(=O)OON(=O)=O
2858,HEXBOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CC(CCCC)OO
2859,C6PAN10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCC(C)CC(=O)OON(=O)=O
2860,C6PAN11,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,O=C(OON(=O)=O)CC(C)C(C)O
2861,C6PAN12,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,O=N(=O)OOC(=O)CC(C)C(=O)C
2862,C6PAN13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCCC(C)(C)C(=O)OON(=O)=O
2863,C6PAN14,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(C)(C)CC(=O)OON(=O)=O
2864,C6PAN15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCC(C)(C)C(=O)OON(=O)=O
2865,C6PAN16,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,O=N(=O)OOC(=O)C(C)(C)C(=O)C
2866,C6PAN17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,O=N(=O)OOC(=O)CC(C)(C)C
2867,C916O2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,O=CCCC(=O)C(C=O)C(C)(C)O[O]
2868,PGLYOX,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,CCCC(=O)C=O
2869,C6H5CH2OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OCc1ccccc1
2870,C23O3EOH,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,CCC(O)OC(=O)C(=O)C
2871,ACCOCOMEO,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)OC(=O)C(=O)C[O]
2872,C23O3EO2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,CCC(O[O])OC(=O)C(=O)C
2873,M2BKBOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CCC(C)(OO)C(=O)C
2874,C6H5CH2O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCc1ccccc1
2875,C916OH,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,O=CCCC(=O)C(C=O)C(C)(C)O
2876,C4M2NO32O,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OC(C)(C)C(C)[O]
2877,HM33C4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OCCC(C)(C)COO
2878,C919OOH,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,O=CCC(=O)C(CC=O)C(C)(C)OO
2879,EPXDLCO3H,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,OOC(=O)C1OC1C=O
2880,LIMALOOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,O=CCC(CCC(=O)C)C(C)(CO)OO
2881,NC2OO,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[O-][O+]=CCON(=O)=O
2882,LIMALOOA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCC(CCC(=O)C)C(=[O+][O-])C
2883,OXYQO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,OC1C([O])C(=O)C(=C(C)C1=O)C
2884,NLIMALOOH,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,O=CCC(CCC(=O)C)C(C)(OO)CO[N+](=O)[O-]
2885,IC4H9O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCC(C)C
2886,PBZMUCCO,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,CCCC(=O)C(=O)C(O)C1OC1C=O
2887,C914CO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=CC1C(=O)CC(=O)C(=O)C1(C)C
2888,CHOOCHO,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,O=COC=O
2889,C515O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[O]CC(=O)C(=O)CC=O
2890,TM124MUPAN,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,O=N(=O)OOC(=O)C1(C)OC1(C)C=CC(=O)C
2891,NEBNZOLO,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,CCC12OOC(C2ON(=O)=O)C([O])(O)C=C1
2892,C813OH,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,OCC(CC(=O)C(=O)O)C(C)(C)O
2893,C918CO3,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,[O]OC(=O)C1(O)CCC2CC1C2(C)C
2894,DM35EBO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OC(C)c1cc(C)cc(C)c1
2895,ACBUONEBO,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,CCC(=O)C([O])OC(=O)C
2896,PEBQOOH,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,OOCC(=O)C=C(C(=O)CO)CC
2897,NEOPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]CC(C)(C)C
2898,C131OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,OOCCC(=O)C1CC(C)(C)C1CCC(=O)C
2899,HOCO4C5OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OOCC(=O)CC(C)O
2900,PR2OHMOX,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,COCC(C)O
2901,PETLBPROOH,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,OOC1(C)C=CC2(CC)OOC1C2O
2902,C53NO32OOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,CCC(ON(=O)=O)C(C)OO
2903,IPECNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCC(C)(C)ON(=O)=O
2904,HO36C12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCCCCCC(O)CCC(O)CC
2905,C66CO,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(CO)C(=O)C(=O)C
2906,ACETC2H4O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(=O)OCC[O]
2907,C8OHCO2PAN,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,CCCC(=CC(=O)OON(=O)=O)C(=O)C(O)C=O
2908,CCLNO3CO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[O]CC(Cl)ON(=O)=O
2909,OXYLCO3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC(=O)c1ccccc1C
2910,C6HOCOOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OCCC(=O)C(CC)OO
2911,HO2C54CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,CC(CC(C)O)C=O
2912,CO2C4CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)CCC(=O)O
2913,NDNT124OOH,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0,OOC1(O)C(=C(C)C2(OOC1(C)C2(C)ON(=O)=O)N(=O)=O)N(=O)=O
2914,C47CHO,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,O=CC(C(C=O)(O)C)O[N+](=O)[O-]
2915,C618OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,O=CCC(=O)C(C)(C)OO
2916,OETLBPROOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CCC1(OO)C=CC2OOC1(C)C2O
2917,MSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS(=O)(=O)O
2918,CO2C4CO3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)CCC(=O)O[O]
2919,C58AO,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,O=CC([O])C(C)(O)CO
2920,CO3C75O2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CCC(=O)CC(CC)O[O]
2921,CHOOCH2NO3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,O=COCON(=O)=O
2922,C534O2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,O=CC(C(C(=O)OO)(O[O])C)O
2923,C818OH,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,OCC(CC(O)C(=O)C)C(=O)C
2924,C720NO3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)OC1CC=C(C)C(O)C1
2925,NPEBQO,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,CCC1=CC(=O)C([O])C(ON(=O)=O)C1=O
2926,C1012O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,O=CCC(C)(C)C([O])CCC(=O)C
2927,C818O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,OCC(CC(O[O])C(=O)C)C(=O)C
2928,H3C2C4CO3H,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,CC(=O)C(O)CC(=O)OO
2929,C4COMOHOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,CCC(OO)CC(=O)CO
2930,TM123BOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cc1c(COO)cccc1C
2931,IPMLNHY2OH,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,O=C1OC(=O)C(O)(C(C)C)C1O
2932,ECO3PAN,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,CCC(=O)C(=O)C(=O)C(=O)OON(=O)=O
2933,C533O,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,O=COC(C(C(=O)C)[O])O
2934,C61CO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)CC(=O)C(C)O
2935,C6M5CO2OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOC(C)(C=O)C=CC(=O)C
2936,BCLKBOH,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)CO
2937,NC826OH,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,O=CCC(CC=O)C(C)(O)CO[N+](=O)[O-]
2938,C128OH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,OCCC(=C)C(=O)CC(C)(C)C(O)CC=O
2939,HEX3ONANO3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CCC(=O)CC(C)ON(=O)=O
2940,BCLKBOC,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)OC
2941,M23C4O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCC(C)C(C)C
2942,CHOPRNO3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,O=CC(C)ON(=O)=O
2943,C1011NO3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,CC(=O)CCC1C(O[N+](=O)[O-])CC1(C)C
2944,HM22COCHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=CC(=O)C(C)(C)CO
2945,PENTACID,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCCC(=O)O
2946,MACROH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,CC(O)(CO)C=O
2947,MACROO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[O-][O+]=CC(=C)C
2948,ETHO2HNO3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOCCON(=O)=O
2949,HM33C4OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,OCCC(C)(C)CO
2950,CH2OHCCLOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,OCC(O)Cl
2951,C732CO3,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(=O)CC(CCC(=O)O)C(=O)C
2952,CH2OHCCLO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OCC(Cl)O[O]
2953,NBZQO2,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,[O]OC1C(=O)C=CC(=O)C1ON(=O)=O
2954,HM33C4O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,OCCC(C)(C)CO[O]
2955,MACRO2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,OCC(C)(O[O])C=O
2956,C2H5CHOO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[O-][O+]=CCC
2957,BOX2COMOH,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,CCCCOC(=O)CO
2958,NPETOL1O2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CCc1ccc(C)c(N(=O)=O)c1O[O]
2959,MXYOBPEROH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,O=C1C=CC2(C)OOC1(C)C2O
2960,IPNCATECO2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2O)O
2961,DECNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCCCCCCC(CC)ON(=O)=O
2962,M23C4OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OCC(C)C(C)C
2963,C4ECO2O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,CCC([O])(C=O)C(=O)C
2964,C128O2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,OCCC(=C)C(=O)CC(C)(C)C(O[O])CC=O
2965,C822OOH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,OOCCC(CC=O)C(=C)C
2966,BCLKBO2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)CO[O]
2967,IPEBO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC([O])C(C)C
2968,TOL1OHNO2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)c1cccc(C)c1O
2969,EOX2ETB2OH,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,OCCOC(C)O
2970,HO2C6O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CC(O)CCC(C)[O]
2971,CH3OCH2OOH,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,COCOO
2972,C731CO3H,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,O=CCC(CCC(=O)OO)C(=O)C
2973,MPRANO3OOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOC(C)(C)CON(=O)=O
2974,C59O,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,OCC(=O)C(C)([O])CO
2975,NBZQO,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,O=N(=O)OC1C(=O)C=CC(=O)C1[O]
2976,C65O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,[O]OC(C)(C=O)CC(=O)C
2977,CO2H3MCO3H,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,CC(O)(C(=O)OO)C(=O)C
2978,MECOACETO,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)OC(=O)C[O]
2979,HOIBUTCHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,CC(CC=O)CO
2980,PEBO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CC(CCC)O[O]
2981,PEBOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCCC(C)O
2982,NTM123OLO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OC1C2OOC1(C)C(=C(C)C2([O])O)C
2983,C65OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=CC(C)(O)CC(=O)C
2984,C14O3IPCHO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O=CC(=O)OC(C=O)C(C)C
2985,DNEBNZLOOH,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,CCC12OOC(C=C(N(=O)=O)C2(O)OO)(N(=O)=O)C1O
2986,CCL3PAN,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,O=N(=O)OOC(=O)C(Cl)(Cl)Cl
2987,C61NO3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CC(=O)CC(ON(=O)=O)C(C)O
2988,HOCO3C54O2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,OCCC(=O)C(C)O[O]
2989,NBUTDAO,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,C=CC([O])CON(=O)=O
2990,MXNNCATCO2,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,[O]OC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2ON(=O)=O)O
2991,CLCOCLOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOC(Cl)C(=O)Cl
2992,C1311O,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,O=CCCC(=C)C1([O])CC(C)(C)C1CCO
2993,C1012CO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=CCC(C)(C)C(=O)CCC(=O)C
2994,C6COCHOCO3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCCC(=O)CC(=O)O[O]
2995,NC91PAN,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,O=N(=O)OOC(=O)C1(CCC2CC1C2(C)C)ON(=O)=O
2996,C3EDIALO,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,CCC([O])(C=O)C=O
2997,PTLQO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,O=C1C=C(C)C(=O)C(O)C1[O]
2998,C89CO3H,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,O=CCC1CC(C(=O)OO)C1(C)C
2999,CCL2CL2OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(Cl)(Cl)C(Cl)Cl
3000,HMVKAO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,CC(=O)C(O)C[O]
3001,IPBZBIPRO2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,[O]OC1C=CC2(OOC1C2O)C(C)C
3002,C927OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OCCC(=C)C(=O)CC(C)(C)OO
3003,CL12PAN,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ClCC(Cl)C(=O)OON(=O)=O
3004,OET1O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CCc1c(O[O])cccc1C
3005,HO24C4CO3H,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,OOC(=O)C(O)CC(C)O
3006,C510O2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,O=CC(O)C(C)(O[O])CON(=O)=O
3007,INB1NBCHO,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,OCC(ON(=O)=O)C(C)(C=O)ON(=O)=O
3008,C715O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(C)(C(=O)C)C(=O)C(=O)C
3009,C67OH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,O=CCC(O)C(C)(C)O
3010,C7ADICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(=C(C)C(=O)C)C
3011,C1211CO2H,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,OC(=O)CCC(=O)C1CC(C)(C)C1CCC(=O)O
3012,MTBEBNO3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,COC(C)(C)CON(=O)=O
3013,PXCATECOOA,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,[O-][O+]=C(O)C(=C/C=C(\C)/C(=O)O)C
3014,C1014O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,O=CCC(C)(C)C(O[O])CCC(=O)OC
3015,HC3CO3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OCC=CC(=O)O[O]
3016,C2CL2OHO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC(Cl)C(O)Cl
3017,HO124C5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,OCC(O)CC(C)O
3018,C4OCCOHCOH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,CC(O)C(O)C=O
3019,C135O,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,OCC([O])C(=O)C(=O)C(=O)C(C)(C)C(=O)CCC(=O)C
3020,C1011CO,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,CC(=O)CCC1C(=O)CC1(C)C
3021,MO2EOLA2OH,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,COC(O)CO
3022,C96OH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,OCC1CC(C(=O)C)C1(C)C
3023,C5NO3CO4O2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,[O]OC(C)C(=O)C(C)ON(=O)=O
3024,C96O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OCC1CC(C(=O)C)C1(C)C
3025,C5NO3CO4OH,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CC(O)CC(=O)CON(=O)=O
3026,CO2M3C4CO3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(CC(=O)O[O])C(=O)C
3027,PECOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CCC(CC)OO
3028,C4NO3OCO,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,O=CC([O])C(C)ON(=O)=O
3029,C51CO3H,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CC(CC(=O)OO)C(=O)C
3030,C4OCCOHCO2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,[O]OC(C)C(O)C=O
3031,DEC3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CCCCCCCC(=O)CC
3032,C113O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,CCCCCC(O)C([O])CC(=O)CC
3033,NPXYFUO2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[O]OC1(C)C(=O)OCC1ON(=O)=O
3034,CH3CHCLO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC([O])Cl
3035,LIMALBCO,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,O=CCC(CCC(=O)C=O)C(=C)C
3036,TM124OLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,[O]OC1(O)C(=C(C)C2OOC1(C)C2O)C
3037,C918PAN,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,O=N(=O)OOC(=O)C1(O)CCC2CC1C2(C)C
3038,HO3C126O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CCCCCCC(O[O])CCC(O)CC
3039,PTLQOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,O=C1C=C(C)C(=O)C(O)C1O
3040,C4CHOBO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CCC(CC=O)O[O]
3041,C821OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,OOC(CC(=O)C)C(=O)C(=O)C
3042,C622OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOCC(CO)C(=C)C
3043,C4CO2O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,O=CC([O])C(=O)C
3044,C1210PAN,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)OO[N+](=O)[O-]
3045,M22C3CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O=CCC(C)(C)C
3046,HO2C5O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OCCCC(C)O
3047,HC4PAN,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,[O-][N+](=O)OOC(=O)C(C(=C)C)O
3048,C6NO3CO4OH,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CCC(O)CC(=O)CON(=O)=O
3049,HO2C5OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,OCCCC(C)O
3050,ECATEC1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCc1cccc(O)c1[O]
3051,CHEXNO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=N(=O)OC1CCCCC1
3052,CO25C6O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,CC(=O)CC([O])C(=O)C
3053,C923OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOCC(CCC(=O)C)C(=C)C
3054,HEX2ONBOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CC(CCC(=O)C)OO
3055,PEBOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CC(CCC)OO
3056,PTLQO2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,[O]OC1C(=O)C=C(C)C(=O)C1O
3057,HO2CO4C5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(O)CC(=O)C
3058,TM124OLOH,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,CC1=C(C)C(O)(O)C2(C)OOC1C2O
3059,C137NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,OC(=O)CCC1C(CC1(C)C)C(=C)CCO[N+](=O)[O-]
3060,CLETO3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC(=O)CCl
3061,HO1C6NO3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,OCCCC(CC)ON(=O)=O
3062,C1011CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)CCC1C(CC1(C)C)C(=O)O
3063,C924OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,OCC(CC(O)C(=O)C)C(=C)C
3064,C830PAN,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,O=CCC1C(CC1(C)C)C(=O)OO[N+](=O)[O-]
3065,C920PAN,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,OCC(=O)C1CC(CC(=O)OON(=O)=O)C1(C)C
3066,NMBOBO,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,[O]CC(ON(=O)=O)C(C)(C)O
3067,PR2OHMOOOH,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,COC(OO)C(C)O
3068,C53OH2OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CCC(O)C(C)OO
3069,PROH2MOX,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,COC(O)C(C)O
3070,C622O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]CC(CO)C(=C)C
